index	#1 Label	#2 ImageID	#3 String
6288	positive	6288.jpg	Just sharing LOVE an A ""LADY""my Garage 2U. …	
6289	positive	6289.jpg	Want hot music downloads on	
6291	positive	6291.jpg	Everybody cause in less than 2 weeks	
6292	positive	6292.jpg	Want hot music downloads on	
6295	positive	6295.jpg	Umberto Tozzi will be performing live Sept 11th.	
6296	positive	6296.jpg	are back! (@ The Loving Touch for The Good Life with Big Harp)	
6297	positive	6297.jpg	Good morning. Here is a picture of Liam from the	
6299	positive	6299.jpg	Looks like the views counts is working again One Direction ??	
6304	positive	6304.jpg	If it weren't for I would not have discovered Reuben and the Dark. Stellar.	
6305	positive	6305.jpg	PLS & like of	
6309	positive	6309.jpg	i hope you get to hug him one day bc u all deserve that x One Direction	
6312	positive	6312.jpg	R u excited 2 at the Kitchen Party in	
6314	positive	6314.jpg	We are going back, way back! Sept. 22nd, @ the	
6316	positive	6316.jpg	Just sharing LOVE an A ""LADY""my Garage 2U. …	
6323	positive	6323.jpg	Thank you for supporting Happy from our hard working artists see	
6330	positive	6330.jpg	Listen LIVE now to The Show	
6331	positive	6331.jpg	Hey this is tonight! Come on out, send your friends!!	
6332	positive	6332.jpg	Canadian singer and songwriter hits the stage of the Oct 2nd.	
6333	positive	6333.jpg	Want hot music downloads on	
6334	positive	6334.jpg	Want hot music downloads on	
6339	positive	6339.jpg	Dazzles with Spectacular Number. Considers Over	
6340	positive	6340.jpg	just another day on the road and this awesome song comes on xm the highway.	
6341	positive	6341.jpg	brings his 2015 Burn It Down Tour to the Sept 17th.	
6343	positive	6343.jpg	Thanks for the fast lane pass	
6344	positive	6344.jpg	Mulrain Guitars carry on music tradition started in GG C'S. garage	
6351	positive	6351.jpg	10pm EST on -	
6352	positive	6352.jpg	Kicking off our with at 12PM ET on - Tune in LIVE on	
6354	positive	6354.jpg	It's official - plan to record a new album next year.	
6355	positive	6355.jpg	GOT THE SHIRT TOO	
6356	positive	6356.jpg	The Essential Van Morrison is a career encompassing collection by one of the great vocalists of our time.	
6357	positive	6357.jpg	From your phone to in NY, the is setting music free. Tell us what means to you!	
6359	positive	6359.jpg	Music Cities: Australia Puts a Dollar Figure on Live Music by	
6362	positive	6362.jpg	Having a blast at Marca Whitby Cafe. Fortysomething is live on the rooftop now!	
6363	positive	6363.jpg	Want hot music downloads on	
6364	positive	6364.jpg	we had a great time!	
6365	positive	6365.jpg	Open mic hosted by every Wed at Alan's of Boscawen, 7-10pm	
6370	positive	6370.jpg	me and my bro got the new project dat about to hit the streets ""448 the mixtape""	
6374	positive	6374.jpg	Performance happening now.	
6376	positive	6376.jpg	Ready for some jazz? We know we are.	
6377	positive	6377.jpg	He looks so cute I'm not okay	
6378	positive	6378.jpg	This is gonna be me for the rest of the night whoops	
6383	positive	6383.jpg	And finally, we added the latest single from called	
6385	positive	6385.jpg	Thur Sept 10 Great food, wine, & live R&B from @ 7:30pm special guests!	
6386	positive	6386.jpg	Looking forward to playing with the talented THIS FRIDAY! 7pm.	
6388	positive	6388.jpg	Country Music group takes over the stage of the Aug 27th.	
6389	positive	6389.jpg	makes the world go round.	
6390	positive	6390.jpg	Awesome way to kick off long weekend at at	
6392	positive	6392.jpg	I just want to DJ my life away	
6394	positive	6394.jpg	Want hot music downloads on	
6395	positive	6395.jpg	Want hot music downloads on	
6396	positive	6396.jpg	Don't miss first Thursday event, ""Nostalgia Canadiana""!	
6398	positive	6398.jpg	HE LOOKS GENUINELY HAPPY AND SO CUTE ??	
6402	positive	6402.jpg	Why I go to so many concerts	
6406	positive	6406.jpg	Thanks for following & for all of the good work your organization does. Remember on	
6409	positive	6409.jpg	new app is coming soon!It will be easier then ever to find & connect with	
6411	positive	6411.jpg	Re-tweet and receive a free copy of ' new album at on Thursday!	
6413	positive	6413.jpg	Fri! Gary Beck & Friends	
6414	positive	6414.jpg	Today, all 36 horses with the RCMP are stabled at the Mt. Pearl Glacier, waiting to strut their stuff.	
6419	positive	6419.jpg	Good luck tonight newsies! Wish I was going to the closing night! Toronto loves ya!	
6423	positive	6423.jpg	Just sharing LOVE an A ""LADY"" MyGarage2U. …	
6424	positive	6424.jpg	by OUT NOW !!!!!	
6426	positive	6426.jpg	""HER"" exhibit Tonight at 9:30 Free Food, & socializing. See you soon!	
6427	positive	6427.jpg	Want hot music downloads on	
6430	positive	6430.jpg	Want hot music downloads on	
6431	positive	6431.jpg	sassy boy from Doncaster	
6433	positive	6433.jpg	Want hot music downloads on	
6434	positive	6434.jpg	630 is almost here	
6437	positive	6437.jpg	The 6th annual hits & today-Aug 30th. Nice!!	
6443	positive	6443.jpg	is at tonight from 6-9pm!	
6444	positive	6444.jpg	""Lady"" Just sharing LOVE an A from my to you.	
6445	positive	6445.jpg	Hey there is a massive kitchen party happening in Thanks	
6451	positive	6451.jpg	I just want us to break this record man	
6453	positive	6453.jpg	Happy Nugget I.P.A. & w/ 9/4/15.	
6456	positive	6456.jpg	Just look at him omg ??	
6457	positive	6457.jpg	Want hot music downloads on	
6467	positive	6467.jpg	retweet if you have seen them live ! One Direction	
6469	positive	6469.jpg	Love their stuff. Second time I've seen in Calgary.	
6471	positive	6471.jpg	Want hot music downloads on	
6472	positive	6472.jpg	Jarekus Singleton taking the stage!	
6474	positive	6474.jpg	what are you planning?!?! One Direction ??	
6480	positive	6480.jpg	trees and boys nice x retweet to vote! One Direction	
6481	positive	6481.jpg	NEW World Festival Sept. 5 at 11am-9pm at Minoru Park via	
6487	positive	6487.jpg	can't wait for the love youuuuu	
6488	positive	6488.jpg	Holy job arm batman, no pressure new material and being filmed!!!	
6489	positive	6489.jpg	Want hot music downloads on	
6494	positive	6494.jpg	My favorite screenshot of Louis. He's so sassy and cute.	
6498	positive	6498.jpg	""Lady"" Just sharing LOVE an A from my to you.	
6500	positive	6500.jpg	TONIGHT!!! I'll be performing at Bentleys Restaurant in Woodstock form 7-10! Hope to see you there!	
6501	positive	6501.jpg	vs 7pm After the game duo	
6503	positive	6503.jpg	Plus we added the latest single from called	
6508	positive	6508.jpg	dear jesus One Direction	
6509	positive	6509.jpg	Joe Gattuso Guitar Clinic feat at Friday Sep 11 at 4pm!	
6510	positive	6510.jpg	The hits the stage once again tonight at the	
6511	positive	6511.jpg	Want hot music downloads on	
6512	positive	6512.jpg	we're still waiting for you to tweet about the video???? One Direction	
6513	positive	6513.jpg	Want hot music downloads on	
6514	positive	6514.jpg	EVERYONE THIS & FOLLOW WHOEVER RTS THIS WITHOUT DOING THESE STEPS; VIEWS WILL BE LOST	
6516	positive	6516.jpg	A little Soul to wake things up this morning	
6518	positive	6518.jpg	Posters & sticker have arrived!	
6522	positive	6522.jpg	Pioneer DDJ-SB now ONLY $299. Get yours today!!!	
6526	positive	6526.jpg	Come join Sept 12th 9pm.	
6527	positive	6527.jpg	Happy Monday Everyone! It's a brand new week and we are so excited for it.	
6528	positive	6528.jpg	Today is if you love your country music!	
6529	positive	6529.jpg	Brenny approves. Let's get him to Cleveland!	
6530	positive	6530.jpg	Listen to the Best all day long on	
6531	positive	6531.jpg	Head 2 our page to a pair of tix for the debut of this Saturday!	
6532	positive	6532.jpg	Karaoke. Tonight. 1$ hot dogs. 4$ hiballs. Online book	
6534	positive	6534.jpg	Our is a celebration of the journey. Our shows fuse art and	
6537	positive	6537.jpg	Want hot music downloads on	
6541	positive	6541.jpg	2nite w/ Charlie Reager!	
6543	positive	6543.jpg	Join tmrw 4 the 10p, an amazing night of &	
6545	positive	6545.jpg	The Blues & Jazz Festival wraps up today in	
6548	positive	6548.jpg	dropped into 4Rmusicretreat on the way home	
6549	positive	6549.jpg	This is so cute??	
6551	positive	6551.jpg	night with host $5.75 Keith's pints and jagerbombs all night long!	
6552	positive	6552.jpg	is headed to this month for in Qatar!	
6557	positive	6557.jpg	About to start setting up at the The Cooling Agents	
6559	positive	6559.jpg	Today's the day! Who's coming?	
6561	positive	6561.jpg	get in One Direction	
6563	positive	6563.jpg	Was told tonight at that my look was vv Russian pole dancer and I was like ??	
6566	positive	6566.jpg	Bringing the epic experience to w/the Lounge! Here? Show your T-Mobile phone 4 entry!	
6569	positive	6569.jpg	yay we're the top trend !	
6570	positive	6570.jpg	This ain't too far away and it's going to be one hell of a night. Don't miss it	
6576	positive	6576.jpg	BANDS OVER THE WORLD SEND US the link to your VIDEO-CLIP	
6577	positive	6577.jpg	TCA will be playing at the (at Pape) Thurs Aug 27 7:30pm no cover	
6579	positive	6579.jpg	@ psuedonym (ask around) @ Thor's	
6580	positive	6580.jpg	Elvis Nelson Jazz <19	
6582	positive	6582.jpg	Want hot music downloads on	
6592	positive	6592.jpg	Want hot music downloads on	
6594	positive	6594.jpg	his everythin ig beautiful One Direction	
6596	positive	6596.jpg	Cya tonight 5$ pizza. 4$ Coors Banquet. Online Book:	
6599	positive	6599.jpg	I love it when my worlds mix.	
6607	positive	6607.jpg	This Saturday and take the stage for a night of tunes	
6609	positive	6609.jpg	Kait Shane quartet Thursday September 17 7:00pm in our Lobby Lounge. Full menu, no cover.	
6611	positive	6611.jpg	The Panel is just getting underway here at Swing by for a pint!	
6612	positive	6612.jpg	Want hot music downloads on	
6613	positive	6613.jpg	via 'The Who' fan art in polychromo pencils	
6614	positive	6614.jpg	Need a pick-me-up? Have some ""Chocolate Milk"" for your	
6616	positive	6616.jpg	in at with Bruce & Jay MacKinnon today, 4-7!	
6618	positive	6618.jpg	Trailer Park Boys jammin' in today. Good to see	
6619	positive	6619.jpg	Last night what a fun night!!!	
6620	positive	6620.jpg	2015 another success for	
6621	positive	6621.jpg	is Tiki Bar from 7-10pm tonight!	
6622	positive	6622.jpg	Why Inspiring, artistic, expressive to keep the soul fueled your life!	
6623	positive	6623.jpg	is putting on a great set right now. is up next!	
6624	positive	6624.jpg	Want hot music downloads on	
6629	positive	6629.jpg	So excited to announce that I will be releasing my new single to Canadian country radio on Sept. 25!!	
6630	positive	6630.jpg	Want hot music downloads on	
6631	positive	6631.jpg	On the mic with at Shadow Lounge	
6633	positive	6633.jpg	Live large. Love your music without limits!	
6634	positive	6634.jpg	Want hot music downloads on	
6637	positive	6637.jpg	by OUT NOW !!!!!	
6641	positive	6641.jpg	Low Levels (<19)	
6642	positive	6642.jpg	I just screamed.	
6646	positive	6646.jpg	got me like...	
6647	positive	6647.jpg	will kick up their heels inside Mel Lastman Square Sept 4th-7th.	
6648	positive	6648.jpg	is who I aspire to be in the future <3 I'm so glad she performed Go subscribe to her	
6660	positive	6660.jpg	""Lady"" Just sharing LOVE an A from my to you.	
6662	positive	6662.jpg	not only brings great food but also great	
6664	positive	6664.jpg	Had a great time at the event today!! Thanks for having me!	
6668	positive	6668.jpg	Reasoning after the show ????????	
6669	positive	6669.jpg	got me like...DANCE PARTAY!	
6678	positive	6678.jpg	Want hot music downloads on	
6681	positive	6681.jpg	artists to perform in at	
6685	positive	6685.jpg	by OUT NOW !!!!!	
6686	positive	6686.jpg	Spoke too soon.... We broke youtube again One Direction ??	
6689	positive	6689.jpg	The incredible takes over the stage of the Sept 15th.	
6691	positive	6691.jpg	10 Ideas to Add to Your Hot Tub Experience	
6693	positive	6693.jpg	Live music this Saturday (Aug. 22) features the	
6694	positive	6694.jpg	T-minus five minutes until showtime! My phone will be off, so I'll see you after the show!	
6695	positive	6695.jpg	Read our review on and get her EP this Friday	
6704	positive	6704.jpg	Thank you 4 the follow is so ready 2 ! is going 2 b a blast.	
6706	positive	6706.jpg	That newness no matter how many times we heat it! That's PC:TB	
6708	positive	6708.jpg	Dangerkids have got this floor moving!	
6711	positive	6711.jpg	Great to have some international delegates in Wpg to take some meetings and hear some music.	
6715	positive	6715.jpg	TCA will be at the on Thurs Aug 27 7:30pm	
6719	positive	6719.jpg	WooHoo! 6 days until the AC??DC Concert ?? ??	
6722	positive	6722.jpg	from coming up this hour!!! -	
6726	positive	6726.jpg	Scouting our wedding band at (at in Vancouver, BC)	
6727	positive	6727.jpg	I think Harold dressed Niall	
6728	positive	6728.jpg	Here comes a new EP!! My new tunes will be out September 29th!	
6729	positive	6729.jpg	Promise Cherry Beach Sunday with my BFF! ????	
6733	positive	6733.jpg	Want hot music downloads on	
6735	positive	6735.jpg	Loving this new music. Long time coming. Top 5 doing it now.	
6736	positive	6736.jpg	WE REACHED 1MILLION LIKES IN 21 HR AND 49 MIN	
6737	positive	6737.jpg	Alesis Q49 USB/MIDID Keyboard Controller	
6740	positive	6740.jpg	by OUT NOW !!!!!	
6741	positive	6741.jpg	me waiting for	
6742	positive	6742.jpg	A closer look at our acoustic trio band from the Ford Direct party last week!	
6746	positive	6746.jpg	by a 14yr old. Note: Bottom to top is how we read music. Blessed.	
6747	positive	6747.jpg	Another great performance by ????????	
6749	positive	6749.jpg	Welcome, our lobby doubles as a social hub for everything fr w a to & live	
6757	positive	6757.jpg	Looking for something to read inside while it rains? Last week in	
6758	positive	6758.jpg	Happy Saturday! is tonight is on as well.	
6761	positive	6761.jpg	retweet for harry One Direction	
6768	positive	6768.jpg	to come. when I was with talented and Jairo Vargas of	
6770	positive	6770.jpg	Last night: Singing in a now crossed off the	
6771	positive	6771.jpg	returns to Aug 28th- 30th.	
6773	positive	6773.jpg	Tonight will be taking over the stage of the Nice!!!	
6779	positive	6779.jpg	Piece I did for an ad that wasn't used, but I'm still proud of it.	
6781	positive	6781.jpg	Im looking frwd to speaking with you today!	
6785	positive	6785.jpg	And now are on the stage. Crossing my fingers they play their new album.	
6788	positive	6788.jpg	Love this by	
6789	positive	6789.jpg	Want hot music downloads on	
6790	positive	6790.jpg	Want hot music downloads on	
6792	positive	6792.jpg	are you coming up to Halifax 2 for ?	
6793	positive	6793.jpg	Last night & the gave a beautiful spellbinding performance of	
6794	positive	6794.jpg	Want hot music downloads on	
6796	positive	6796.jpg	Denmark’s Yung stream new EP These Thoughts Are Like Mandatory Chores	
6800	positive	6800.jpg	Fri! Goodnight Sunrise w Goodnight Moon	
6803	positive	6803.jpg	Pic from showcase at the in Thx !!!	
6807	positive	6807.jpg	Yes! MTP:69 features a great track from entitled “Atop A Cake”	
6808	positive	6808.jpg	Tonight! Ron Blake joins The Mingus Band for	
6810	positive	6810.jpg	Thanks for the good times Seattle! We will be back.	
6811	positive	6811.jpg	""Lady"" Just sharing LOVE an A from my to you.	
6812	positive	6812.jpg	Who else's looking forward to this? Authentic Caribbean food, beer garden	
6814	positive	6814.jpg	Want hot music downloads on	
6817	positive	6817.jpg	Sat! & friends @ Rebel's Rock	
6818	positive	6818.jpg	I'm just gonna watch the video till I knock out Goodnight and remember refresh not replay!??	
6819	positive	6819.jpg	Sat Sep 12th 9pm at	
6820	positive	6820.jpg	Looking forward to screaming at the fine people at this Saturday!	
6838	positive	6838.jpg	You are So Sexy Niall!!! ?? I'm in LOVE?? Thank You for make me Strong!!!??	
6842	positive	6842.jpg	Denielle Bassels killing it!	
6844	positive	6844.jpg	American group hits the stage of Aug 28th.	
6845	positive	6845.jpg	did it again.....	
6846	positive	6846.jpg	Last performance of the series at the 11am y'all	
6847	positive	6847.jpg	3) Guns & Ammunition	
6850	positive	6850.jpg	Sept 17-20! Jazz Around Town @ Silence	
6855	positive	6855.jpg	The sun is out! Join us at Vets Memorial Park for the last of the year with the KingmiXers!	
6856	positive	6856.jpg	Thanks to for contributing / educating at	
6864	positive	6864.jpg	DON'T GIVE UP !!! DMD CAN HAVE 9M	
6869	positive	6869.jpg	Open stage goodness!	
6870	positive	6870.jpg	Watch Lou Barlow’s video for “Repeat”, from new album out today	
6872	positive	6872.jpg	Want hot music downloads on	
6875	positive	6875.jpg	When you're best friend goals????	
6877	positive	6877.jpg	Ready to rock. Or folk, or jazz. or whatever it is I do. The constant struggle to fit in a genre.	
6879	positive	6879.jpg	Want hot music downloads on	
6881	positive	6881.jpg	The you might not have heard:	
6883	positive	6883.jpg	& of writing for	
6885	positive	6885.jpg	See your dreams beyond the clouds.	
6887	positive	6887.jpg	Breathtaking! MTP:70 plays superb track ""With Our Trouble""	
6889	positive	6889.jpg	Gold-certified singer/songwriter bringing the ?? at ??????????	
6892	positive	6892.jpg	""Lady"" Just sharing LOVE an A from my to you.	
6900	positive	6900.jpg	gets colourful on new album! news powered by	
6905	positive	6905.jpg	Ready for a experience? Purchase the Fatal Image Single, ""Pimps in the Courthouse"", and ""PartyTime"".	
6907	positive	6907.jpg	Want hot music downloads on	
6909	positive	6909.jpg	Hear from on Kiss!!	
6910	positive	6910.jpg	Want hot music downloads on	
6915	positive	6915.jpg	Fri! Marc & Nic @ Van Gogh's Ear	
6916	positive	6916.jpg	Tonight @ Harlem (67 Richmond St. E.): Tifáni performs 7:30pm-11pm DJ Black Lotus spinning between sets	
6918	positive	6918.jpg	Want hot music downloads on	
6921	positive	6921.jpg	We're happy to partner w/ & for Live On The Deck Fridays from 6-8pm!	
6922	positive	6922.jpg	Goo Goo Dolls In Delaware Park	
6923	positive	6923.jpg	Thanks guys for providing meals ALL weekend that stood up to the music!	
6924	positive	6924.jpg	Hot Buttered Soul LIVE at Failte tonight! $4 tax in Jameson shots	
6925	positive	6925.jpg	by OUT NOW !!!!!	
6926	positive	6926.jpg	Oh happy day!! ????????	
6927	positive	6927.jpg	Sept 22! Flamborough Chili Fest	
6928	positive	6928.jpg	Performance at 09/03 5pm Thx to	
6931	positive	6931.jpg	IM OBSESSED WITH THE NEW VIDEO	
6937	positive	6937.jpg	I hate these spot the differences...	
6939	positive	6939.jpg	As & as one can be. Great piece on with plenty of videos	
6944	positive	6944.jpg	Got some rad new albums	
6948	positive	6948.jpg	Want hot music downloads on	
6950	positive	6950.jpg	Want hot music downloads on	
6955	positive	6955.jpg	Karaoke. Tonight. 1$ hot dogs. 4$ hiballs. Online book	
6956	positive	6956.jpg	Bring on the hits, the legendary comes to Sept 25th & 26th.	
6957	positive	6957.jpg	Another amazing in With	
6958	positive	6958.jpg	WAA World Music Showcase	
6961	positive	6961.jpg	Thinking out loud -video and a beautiful ride.	
6964	positive	6964.jpg	We have some exclusive pieces we will be giving all of the VIPs involved at the	
6966	positive	6966.jpg	Want hot music downloads on	
6969	positive	6969.jpg	Want hot music downloads on	
6973	positive	6973.jpg	Want hot music downloads on	
6974	positive	6974.jpg	One of those lovely Monday!	
6979	positive	6979.jpg	Want hot music downloads on	
6981	positive	6981.jpg	by OUT NOW !!!!!	
6989	positive	6989.jpg	Want hot music downloads on	
6990	positive	6990.jpg	Getting super excited for Amazing acts and great craft beer!	
6993	positive	6993.jpg	Get 78000 SoundCloud Plays - only $5	
6996	positive	6996.jpg	Listen to Vibe Into the Night by on Incredible playlist!	
7003	positive	7003.jpg	Watch the livestream & unleash from wherever you are in the ??.	
7009	positive	7009.jpg	Here's some work I did for in San Francisco.	
7011	positive	7011.jpg	is now on the 3rd floor	
7019	positive	7019.jpg	by OUT NOW !!!!!	
7025	positive	7025.jpg	Want hot music downloads on	
7026	positive	7026.jpg	Want hot music downloads on	
7027	positive	7027.jpg	Catch up in the world of with this roundup:	
7028	positive	7028.jpg	Always refreshing to have to drive with this guys. Cc:	
7034	positive	7034.jpg	Best thing ive ever seen!!!!	
7035	positive	7035.jpg	Also we added brand-new music from called	
7036	positive	7036.jpg	who's still listening their old songs? ??	
7037	positive	7037.jpg	Want hot music downloads on	
7038	positive	7038.jpg	Feeling nostalgic while listening to some Eric L on YouTube ??????	
7040	positive	7040.jpg	by OUT NOW !!!!!	
7041	positive	7041.jpg	this weekend with at in on Saturday, Sept. 12!	
7045	positive	7045.jpg	Wow Zayn looked great in the video ????	
7051	positive	7051.jpg	I get asked a lot what i listen to, these 5 are it:	
7053	positive	7053.jpg	LIVE in concert Saturday October 3rd!	
7054	positive	7054.jpg	Packed house for the closing night of	
7056	positive	7056.jpg	Great music from as ""Free"" kicks off MTP:71	
7057	positive	7057.jpg	Want hot music downloads on	
7063	positive	7063.jpg	Check out this ridiculous collection of I grabbed yesterday! All 4 sale this week	
7066	positive	7066.jpg	Want hot music downloads on	
7069	positive	7069.jpg	Love | a musician |singer ?? There's UR start 4 bio ~ now just pop in a pic & UR CD cover 4 artwork	
7072	positive	7072.jpg	we start !	
7076	positive	7076.jpg	This is THE best poutine I have ever seen! of course!	
7077	positive	7077.jpg	OMG HARRY.... this video is perfect	
7080	positive	7080.jpg	nominees announced! Full list in news, powered by	
7081	positive	7081.jpg	Don't forget this Sunday from 2:00-8:00 it's the annual Wortley Jazz and Blues Fest!!	
7082	positive	7082.jpg	Legendary rock and roll group hits Sept 10th.	
7090	positive	7090.jpg	Srsly though? he makes me so happy words can explain.	
7092	positive	7092.jpg	2nite w/ 6-9 & specials 4-6	
7095	positive	7095.jpg	On stage at Woodlawn Beach Tiki Bar. Where's ?	
7096	positive	7096.jpg	We listen to for the best in and	
7098	positive	7098.jpg	was one person that I was watching at	
7101	positive	7101.jpg	See you tonight	
7103	positive	7103.jpg	Today from 2:00-8:00 is the annual Wortley Jazz and Blues Festival!!!	
7105	positive	7105.jpg	discusses A Fair-Trade model using	
7108	positive	7108.jpg	Jack'd Up hits the stage @ 10:15 for Country Night! $4 tax in Jameson shots	
7111	positive	7111.jpg	I just fell in love!?? Just need $1000 buck now. Guess I need to book some	
7112	positive	7112.jpg	Our was lol	
7113	positive	7113.jpg	guys were fallin behind !! keep voting !! One Direction	
7115	positive	7115.jpg	Listen to R&B Hits: 1980 by R&B/Soul on	
7119	positive	7119.jpg	Come dance with at in Oshawa today until 3:00!	
7120	positive	7120.jpg	We've also added the song from Canadian duo	
7121	positive	7121.jpg	Our world would not be complete without Ellen	
7123	positive	7123.jpg	Playing at tonight with the boyz! Who's ready to party?!	
7125	positive	7125.jpg	if music is your life. goes magenta at	
7126	positive	7126.jpg	my camera roll atm	
7129	positive	7129.jpg	Want hot music downloads on	
7130	positive	7130.jpg	we are loving Queen on our way to school!! Thx!	
7132	positive	7132.jpg	a hug to all the directioners out there ????	
7133	positive	7133.jpg	Mad love to for representing Latinos at	
7136	positive	7136.jpg	Post videos or just watch them on	
7139	positive	7139.jpg	RT. I love you	
7141	positive	7141.jpg	Tonight we'll be having a silent auction and raffle prizes! All proceeds to	
7148	positive	7148.jpg	Do something !!	
7149	positive	7149.jpg	Want hot music downloads on	
7156	positive	7156.jpg	Want hot music downloads on	
7161	positive	7161.jpg	MTP:69 reveals a bit of ""Beautiful Change"" from	
7162	positive	7162.jpg	Happening right now! The lovely folk duo....PJ & Oli!!	
7164	positive	7164.jpg	Eric Lu's Chopin Open Mic	
7167	positive	7167.jpg	FOUND IT! My Kia Soul just became more fun!	
7173	positive	7173.jpg	Checking out the ""Up Where We Belong"". This unique exhibit highlights contemporary	
7175	positive	7175.jpg	One word. Thank U for an amazing night last night. Your gift of &Dance..	
7176	positive	7176.jpg	Want hot music downloads on	
7177	positive	7177.jpg	Want hot music downloads on	
7178	positive	7178.jpg	Listening to great music creates an energy inside us like nothing else. The acclaimed	
7180	positive	7180.jpg	Imma enjoy this for all who couldn't make it ????	
7181	positive	7181.jpg	Want hot music downloads on	
7184	positive	7184.jpg	Nikita is singing tonight at 630.	
7186	positive	7186.jpg	Want hot music downloads on	
7189	positive	7189.jpg	Award Winning Speaking	
7190	positive	7190.jpg	Want hot music downloads on	
7191	positive	7191.jpg	Just sharing LOVE an A ""LADY"" MyGarage2U. …	
7193	positive	7193.jpg	Got an ad telling me to watch DMD while watching it ??	
7194	positive	7194.jpg	Want hot music downloads on	
7198	positive	7198.jpg	The Taste of Kingsway wraps up today in	
7199	positive	7199.jpg	WE DESERVE HUGs FROM EAHC OF THE BOYS BC OF THE RECORDS WERE BREAKIN One Direction	
7201	positive	7201.jpg	Edmonton's brings her soulful pop sound to the stage at Day 2 of the	
7202	positive	7202.jpg	Came across By Russell Dickerson had to add it instantly to my play list.	
7206	positive	7206.jpg	Swing into the for with	
7210	positive	7210.jpg	- Complete Symphonies	
7217	positive	7217.jpg	In honor of the being released, is	
7220	positive	7220.jpg	When he has my phone this is what he does :) @ the Academie's 20th anniversary yesterday	
7223	positive	7223.jpg	IM STILL KINDA SAD HARRYS LAUGH WASNT THERE AW	
7225	positive	7225.jpg	Almost at 1,000! Please share link and LIKE! :)	
7234	positive	7234.jpg	Yo! MTP:69 celebrates with “Summer Daze” by	
7235	positive	7235.jpg	takes over Aug 22nd. Rastafari, & Festival.	
7240	positive	7240.jpg	Great show last night by my buddy	
7242	positive	7242.jpg	ITP:""WomanOfTheTimes"" QStarRadio +	
7245	positive	7245.jpg	'Back to the Garden' music festival in Dorchester. Join us	
7246	positive	7246.jpg	Want hot music downloads on	
7247	positive	7247.jpg	Music washes the dust of everyday Life - Art Blakey	
7248	positive	7248.jpg	Have you checked out this exhibit? ""Up Where We Belong"" highlights contemporary	
7249	positive	7249.jpg	""Space here we come!!"" One Direction ??	
7256	positive	7256.jpg	Want hot music downloads on	
7259	positive	7259.jpg	READ THE PICTURE	
7262	positive	7262.jpg	A little Boston in the morning can make anyone's day better.	
7263	positive	7263.jpg	Want hot music downloads on	
7264	positive	7264.jpg	Gr8 icon A privilege to invest renowned violinist Jacques Israelievitch	
7265	positive	7265.jpg	The bring their Tour to the Sept 3rd & 4th.	
7266	positive	7266.jpg	Want hot music downloads on	
7267	positive	7267.jpg	Want hot music downloads on	
7271	positive	7271.jpg	Great event put on by Wow, meeting Dave was casual and well organized.	
7272	positive	7272.jpg	Visit for your methods, & popular music collections!	
7278	positive	7278.jpg	?????? NEW VEVO RECORD: One Million Likes in 24 hours One Direction ??	
7285	positive	7285.jpg	def had the performance of the night with ??????	
7288	positive	7288.jpg	This is my new header, favorite if you use it and I will follow you!!	
7290	positive	7290.jpg	Was an honour to see perform at	
7291	positive	7291.jpg	See you at The Druid. 116th and Jasper. 10pm Online book:	
7296	positive	7296.jpg	Prep before studio time for 11am!	
7297	positive	7297.jpg	Blue Sky Miners and Marystown. Tonight Indie folk-rock at its best. Be there!	
7298	positive	7298.jpg	Best show ever.	
7299	positive	7299.jpg	Why am I in a corn field? Get the full story here -->>	
7300	positive	7300.jpg	ICYMI: returns to news powered by	
7303	positive	7303.jpg	Live and a burger; very nice, (@ Panini Cafe -	
7307	positive	7307.jpg	Want hot music downloads on	
7309	positive	7309.jpg	Singer and actress performs live at the Sept 2nd.	
7312	positive	7312.jpg	Grandpa's band-Delta Drifters-used to gig at the Flamingo-Vancouver area. Coincidence?	
7313	positive	7313.jpg	& serve 90s R&B realness!	
7322	positive	7322.jpg	Fact: The Connection between & Now Running Lessons in	
7324	positive	7324.jpg	Want hot music downloads on	
7329	positive	7329.jpg	retweet to vote! harry's adorable i cant One Direction	
7330	positive	7330.jpg	Let's get the party started! Kicks Off NOW! Grand Parade	
7332	positive	7332.jpg	It's Tuesday So You Know What That Means......Tune In!!!!!!!	
7333	positive	7333.jpg	Want hot music downloads on	
7335	positive	7335.jpg	Sun Sept 20! Telling Tales Festival @ Rockton	
7338	positive	7338.jpg	Is it Friday Yet! Join Cdn. Sept.11 7:30 Tickets avail	
7346	positive	7346.jpg	Goo Goo Dolls in the pouring rain!	
7353	positive	7353.jpg	Listen to full EP here:	
7356	positive	7356.jpg	Can't wait to see perform in during	
7359	positive	7359.jpg	Want hot music downloads on	
7360	positive	7360.jpg	Blam! MTP:69 spotlights the classic track “Back On Me” by	
7363	positive	7363.jpg	makes the brain work more efficiently and creatively, right?	
7364	positive	7364.jpg	We're taking over this Saturday for	
7365	positive	7365.jpg	Underneath The Harlem Moon	
7366	positive	7366.jpg	5:00pm NEW YORK TIME EVERYONE WILL LEAVE TWITTER AND GO TO YOUTUBE	
7370	positive	7370.jpg	will be taking over the stage for a SOLD OUT (no surprise) show tonight at	
7376	positive	7376.jpg	@ black lab AA	
7378	positive	7378.jpg	When i wake up this morning and saw	
7380	positive	7380.jpg	Fri Sept 25! Jon Gomm, Don Ross, Christen Zook @ Cork Hall Live	
